# binary black hole Inspiral Simulation
# m1_solar=36.0
# m2_solar=29.0
# r_horizon_1_m=106320.21775440763
# r_horizon_2_m=85646.84207993947
# distance_mpc=410.0
# pn_order=2.5
# eccentricity=0.5
t_sec,bh1_x_m,bh1_y_m,bh1_z_m,bh2_x_m,bh2_y_m,bh2_z_m,separation_m,velocity_m_s,f_gw_hz,phase_rad,h_plus,h_cross
7.5106872427e-01,-5.4604264531e+05,-1.2416732160e+06,0.0000000000e+00,6.7784604246e+05,1.5413874405e+06,-0.0000000000e+00,3.0402845488e+06,4.9474321102e+07,5.5769639927e+00,1.6864450819e+01,-1.6001283804e-22,1.7447835010e-22
7.5125271955e-01,-5.4197850556e+05,-1.2416569909e+06,0.0000000000e+00,6.7280090345e+05,1.5413672990e+06,-0.0000000000e+00,3.0365956614e+06,4.9543000383e+07,5.5871295076e+00,1.6867192033e+01,-1.6116253769e-22,1.7380936284e-22
7.5143671483e-01,-5.3790879732e+05,-1.2416267471e+06,0.0000000000e+00,6.6774885185e+05,1.5413297550e+06,-0.0000000000e+00,3.0328958537e+06,4.9611937566e+07,5.5973561731e+00,1.6869939552e+01,-1.6231295180e-22,1.7313209426e-22
7.5162071011e-01,-5.3383354794e+05,-1.2415824352e+06,0.0000000000e+00,6.6268992158e+05,1.5412747472e+06,-0.0000000000e+00,3.0291851232e+06,4.9681133444e+07,5.6076444054e+00,1.6872693416e+01,-1.6346404703e-22,1.7244648436e-22
7.5180470538e-01,-5.2975278499e+05,-1.2415240057e+06,0.0000000000e+00,6.5762414689e+05,1.5412022140e+06,-0.0000000000e+00,3.0254634673e+06,4.9750588817e+07,5.6179946243e+00,1.6875453667e+01,-1.6461578935e-22,1.7175247271e-22
7.5198870066e-01,-5.2566653632e+05,-1.2414514088e+06,0.0000000000e+00,6.5255156232e+05,1.5411120937e+06,-0.0000000000e+00,3.0217308836e+06,4.9820304490e+07,5.6284072537e+00,1.6878220345e+01,-1.6576814406e-22,1.7104999842e-22
7.5217269594e-01,-5.2157483000e+05,-1.2413645945e+06,0.0000000000e+00,6.4747220276e+05,1.5410043242e+06,-0.0000000000e+00,3.0179873698e+06,4.9890281274e+07,5.6388827216e+00,1.6880993493e+01,-1.6692107578e-22,1.7033900018e-22
7.5235669122e-01,-5.1747769439e+05,-1.2412635125e+06,0.0000000000e+00,6.4238610338e+05,1.5408788431e+06,-0.0000000000e+00,3.0142329234e+06,4.9960519985e+07,5.6494214595e+00,1.6883773151e+01,-1.6807454844e-22,1.6961941622e-22
7.5254068650e-01,-5.1337515809e+05,-1.2411481125e+06,0.0000000000e+00,6.3729329970e+05,1.5407355879e+06,-0.0000000000e+00,3.0104675422e+06,5.0031021446e+07,5.6600239035e+00,1.6886559361e+01,-1.6922852523e-22,1.6889118434e-22
7.5272468177e-01,-5.0926724997e+05,-1.2410183438e+06,0.0000000000e+00,6.3219382755e+05,1.5405744957e+06,-0.0000000000e+00,3.0066912239e+06,5.0101786485e+07,5.6706904934e+00,1.6889352167e+01,-1.7038296864e-22,1.6815424189e-22
7.5290867705e-01,-5.0515399917e+05,-1.2408741554e+06,0.0000000000e+00,6.2708772310e+05,1.5403955033e+06,-0.0000000000e+00,3.0029039665e+06,5.0172815937e+07,5.6814216732e+00,1.6892151610e+01,-1.7153784043e-22,1.6740852577e-22
7.5309267233e-01,-5.0103543508e+05,-1.2407154963e+06,0.0000000000e+00,6.2197502286e+05,1.5401985471e+06,-0.0000000000e+00,2.9991057677e+06,5.0244110641e+07,5.6922178912e+00,1.6894957734e+01,-1.7269310161e-22,1.6665397244e-22
7.5327666761e-01,-4.9691158739e+05,-1.2405423152e+06,0.0000000000e+00,6.1685576366e+05,1.5399835636e+06,-0.0000000000e+00,2.9952966255e+06,5.0315671445e+07,5.7030795996e+00,1.6897770582e+01,-1.7384871241e-22,1.6589051792e-22
7.5346066288e-01,-4.9278248604e+05,-1.2403545604e+06,0.0000000000e+00,6.1172998268e+05,1.5397504887e+06,-0.0000000000e+00,2.9914765381e+06,5.0387499199e+07,5.7140072551e+00,1.6900590197e+01,-1.7500463233e-22,1.6511809775e-22
7.5364465816e-01,-4.8864816128e+05,-1.2401521802e+06,0.0000000000e+00,6.0659771745e+05,1.5394992582e+06,-0.0000000000e+00,2.9876455033e+06,5.0459594763e+07,5.7250013186e+00,1.6903416624e+01,-1.7616082005e-22,1.6433664706e-22
7.5382865344e-01,-4.8450864359e+05,-1.2399351225e+06,0.0000000000e+00,6.0145900584e+05,1.5392298073e+06,-0.0000000000e+00,2.9838035195e+06,5.0531959000e+07,5.7360622554e+00,1.6906249906e+01,-1.7731723346e-22,1.6354610051e-22
7.5401264872e-01,-4.8036396380e+05,-1.2397033352e+06,0.0000000000e+00,5.9631388609e+05,1.5389420713e+06,-0.0000000000e+00,2.9799505847e+06,5.0604592781e+07,5.7471905352e+00,1.6909090089e+01,-1.7847382967e-22,1.6274639230e-22
7.5419664400e-01,-4.7621415297e+05,-1.2394567657e+06,0.0000000000e+00,5.9116239679e+05,1.5386359850e+06,-0.0000000000e+00,2.9760866974e+06,5.0677496983e+07,5.7583866319e+00,1.6911937217e+01,-1.7963056492e-22,1.6193745618e-22
7.5438063927e-01,-4.7205924249e+05,-1.2391953613e+06,0.0000000000e+00,5.8600457688e+05,1.5383114829e+06,-0.0000000000e+00,2.9722118557e+06,5.0750672488e+07,5.7696510242e+00,1.6914791336e+01,-1.8078739464e-22,1.6111922548e-22
7.5456463455e-01,-4.6789926403e+05,-1.2389190690e+06,0.0000000000e+00,5.8084046569e+05,1.5379684994e+06,-0.0000000000e+00,2.9683260583e+06,5.0824120185e+07,5.7809841952e+00,1.6917652491e+01,-1.8194427341e-22,1.6029163302e-22
7.5474862983e-01,-4.6373424955e+05,-1.2386278357e+06,0.0000000000e+00,5.7567010289e+05,1.5376069684e+06,-0.0000000000e+00,2.9644293035e+06,5.0897840970e+07,5.7923866324e+00,1.6920520729e+01,-1.8310115495e-22,1.5945461122e-22
7.5493262511e-01,-4.5956423134e+05,-1.2383216079e+06,0.0000000000e+00,5.7049352856e+05,1.5372268236e+06,-0.0000000000e+00,2.9605215899e+06,5.0971835743e+07,5.8038588282e+00,1.6923396095e+01,-1.8425799206e-22,1.5860809202e-22
7.5511662039e-01,-4.5538924197e+05,-1.2380003320e+06,0.0000000000e+00,5.6531078313e+05,1.5368279983e+06,-0.0000000000e+00,2.9566029161e+06,5.1046105412e+07,5.8154012795e+00,1.6926278636e+01,-1.8541473671e-22,1.5775200690e-22
7.5530061566e-01,-4.5120931432e+05,-1.2376639540e+06,0.0000000000e+00,5.6012190743e+05,1.5364104257e+06,-0.0000000000e+00,2.9526732810e+06,5.1120650892e+07,5.8270144880e+00,1.6929168400e+01,-1.8657133990e-22,1.5688628689e-22
7.5548461094e-01,-4.4702448160e+05,-1.2373124199e+06,0.0000000000e+00,5.5492694268e+05,1.5359740385e+06,-0.0000000000e+00,2.9487326832e+06,5.1195473102e+07,5.8386989601e+00,1.6932065434e+01,-1.8772775175e-22,1.5601086257e-22
7.5566860622e-01,-4.4283477732e+05,-1.2369456752e+06,0.0000000000e+00,5.4972593047e+05,1.5355187693e+06,-0.0000000000e+00,2.9447811217e+06,5.1270572971e+07,5.8504552072e+00,1.6934969785e+01,-1.8888392141e-22,1.5512566408e-22
7.5585260150e-01,-4.3864023533e+05,-1.2365636654e+06,0.0000000000e+00,5.4451891282e+05,1.5350445502e+06,-0.0000000000e+00,2.9408185954e+06,5.1345951430e+07,5.8622837454e+00,1.6937881503e+01,-1.9003979710e-22,1.5423062107e-22
7.5603659677e-01,-4.3444088977e+05,-1.2361663355e+06,0.0000000000e+00,5.3930593213e+05,1.5345513130e+06,-0.0000000000e+00,2.9368451034e+06,5.1421609419e+07,5.8741850958e+00,1.6940800634e+01,-1.9119532605e-22,1.5332566277e-22
7.5622059205e-01,-4.3023677515e+05,-1.2357536304e+06,0.0000000000e+00,5.3408703121e+05,1.5340389895e+06,-0.0000000000e+00,2.9328606447e+06,5.1497547886e+07,5.8861597845e+00,1.6943727229e+01,-1.9235045452e-22,1.5241071793e-22
7.5640458733e-01,-4.2602792627e+05,-1.2353254949e+06,0.0000000000e+00,5.2886225330e+05,1.5335075109e+06,-0.0000000000e+00,2.9288652186e+06,5.1573767781e+07,5.8982083425e+00,1.6946661337e+01,-1.9350512776e-22,1.5148571486e-22
7.5658858261e-01,-4.2181437829e+05,-1.2348818731e+06,0.0000000000e+00,5.2363164202e+05,1.5329568080e+06,-0.0000000000e+00,2.9248588244e+06,5.1650270066e+07,5.9103313062e+00,1.6949603006e+01,-1.9465928999e-22,1.5055058141e-22
7.5677257789e-01,-4.1759616672e+05,-1.2344227094e+06,0.0000000000e+00,5.1839524144e+05,1.5323868117e+06,-0.0000000000e+00,2.9208414614e+06,5.1727055705e+07,5.9225292168e+00,1.6952552289e+01,-1.9581288441e-22,1.4960524500e-22
7.5695657316e-01,-4.1337332738e+05,-1.2339479476e+06,0.0000000000e+00,5.1315309606e+05,1.5317974523e+06,-0.0000000000e+00,2.9168131292e+06,5.1804125671e+07,5.9348026209e+00,1.6955509234e+01,-1.9696585315e-22,1.4864963256e-22
7.5714056844e-01,-4.0914589647e+05,-1.2334575314e+06,0.0000000000e+00,5.0790525079e+05,1.5311886597e+06,-0.0000000000e+00,2.9127738272e+06,5.1881480944e+07,5.9471520703e+00,1.6958473893e+01,-1.9811813730e-22,1.4768367061e-22
7.5732456372e-01,-4.0491391051e+05,-1.2329514041e+06,0.0000000000e+00,5.0265175098e+05,1.5305603637e+06,-0.0000000000e+00,2.9087235552e+06,5.1959122509e+07,5.9595781223e+00,1.6961446317e+01,-1.9926967683e-22,1.4670728519e-22
7.5750855900e-01,-4.0067740641e+05,-1.2324295089e+06,0.0000000000e+00,4.9739264244e+05,1.5299124938e+06,-0.0000000000e+00,2.9046623130e+06,5.2037051359e+07,5.9720813393e+00,1.6964426557e+01,-2.0042041062e-22,1.4572040191e-22
7.5769255428e-01,-3.9643642142e+05,-1.2318917886e+06,0.0000000000e+00,4.9212797141e+05,1.5292449790e+06,-0.0000000000e+00,2.9005901002e+06,5.2115268492e+07,5.9846622893e+00,1.6967414667e+01,-2.0157027641e-22,1.4472294592e-22
7.5787654955e-01,-3.9219099314e+05,-1.2313381860e+06,0.0000000000e+00,4.8685778459e+05,1.5285577481e+06,-0.0000000000e+00,2.8965069170e+06,5.2193774916e+07,5.9973215457e+00,1.6970410698e+01,-2.0271921083e-22,1.4371484194e-22
7.5806054483e-01,-3.8794115958e+05,-1.2307686433e+06,0.0000000000e+00,4.8158212913e+05,1.5278507296e+06,-0.0000000000e+00,2.8924127634e+06,5.2272571643e+07,6.0100596875e+00,1.6973414703e+01,-2.0386714932e-22,1.4269601425e-22
7.5824454011e-01,-3.8368695908e+05,-1.2301831027e+06,0.0000000000e+00,4.7630105265e+05,1.5271238516e+06,-0.0000000000e+00,2.8883076395e+06,5.2351659693e+07,6.0228772995e+00,1.6976426736e+01,-2.0501402614e-22,1.4166638666e-22
7.5842853539e-01,-3.7942843038e+05,-1.2295815060e+06,0.0000000000e+00,4.7101460323e+05,1.5263770419e+06,-0.0000000000e+00,2.8841915455e+06,5.2431040092e+07,6.0357749718e+00,1.6979446851e+01,-2.0615977437e-22,1.4062588257e-22
7.5861253066e-01,-3.7516561260e+05,-1.2289637948e+06,0.0000000000e+00,4.6572282943e+05,1.5256102281e+06,-0.0000000000e+00,2.8800644818e+06,5.2510713875e+07,6.0487533006e+00,1.6982475101e+01,-2.0730432585e-22,1.3957442494e-22
7.5879652594e-01,-3.7089854524e+05,-1.2283299106e+06,0.0000000000e+00,4.6042578029e+05,1.5248233372e+06,-0.0000000000e+00,2.8759264490e+06,5.2590682081e+07,6.0618128877e+00,1.6985511541e+01,-2.0844761121e-22,1.3851193629e-22
7.5898052122e-01,-3.6662726819e+05,-1.2276797942e+06,0.0000000000e+00,4.5512350533e+05,1.5240162963e+06,-0.0000000000e+00,2.8717774475e+06,5.2670945758e+07,6.0749543409e+00,1.6988556227e+01,-2.0958955978e-22,1.3743833870e-22
7.5916451650e-01,-3.6235182174e+05,-1.2270133866e+06,0.0000000000e+00,4.4981605457e+05,1.5231890316e+06,-0.0000000000e+00,2.8676174781e+06,5.2751505960e+07,6.0881782737e+00,1.6991609214e+01,-2.1073009964e-22,1.3635355384e-22
7.5934851178e-01,-3.5807224658e+05,-1.2263306283e+06,0.0000000000e+00,4.4450347851e+05,1.5223414696e+06,-0.0000000000e+00,2.8634465415e+06,5.2832363749e+07,6.1014853059e+00,1.6994670558e+01,-2.1186915756e-22,1.3525750294e-22
7.5953250705e-01,-3.5378858380e+05,-1.2256314595e+06,0.0000000000e+00,4.3918582816e+05,1.5214735360e+06,-0.0000000000e+00,2.8592646387e+06,5.2913520194e+07,6.1148760632e+00,1.6997740316e+01,-2.1300665899e-22,1.3415010681e-22
7.5971650233e-01,-3.4950087490e+05,-1.2249158203e+06,0.0000000000e+00,4.3386315505e+05,1.5205851563e+06,-0.0000000000e+00,2.8550717707e+06,5.2994976370e+07,6.1283511775e+00,1.7000818543e+01,-2.1414252804e-22,1.3303128585e-22
7.5990049761e-01,-3.4520916180e+05,-1.2241836505e+06,0.0000000000e+00,4.2853551120e+05,1.5196762557e+06,-0.0000000000e+00,2.8508679387e+06,5.3076733359e+07,6.1419112869e+00,1.7003905299e+01,-2.1527668745e-22,1.3190096005e-22
7.6008449289e-01,-3.4091348684e+05,-1.2234348894e+06,0.0000000000e+00,4.2320294918e+05,1.5187467592e+06,-0.0000000000e+00,2.8466531439e+06,5.3158792252e+07,6.1555570356e+00,1.7007000640e+01,-2.1640905857e-22,1.3075904896e-22
7.6026848817e-01,-3.3661389277e+05,-1.2226694762e+06,0.0000000000e+00,4.1786552206e+05,1.5177965912e+06,-0.0000000000e+00,2.8424273877e+06,5.3241154146e+07,6.1692890743e+00,1.7010104625e+01,-2.1753956135e-22,1.2960547176e-22
7.6045248344e-01,-3.3231042280e+05,-1.2218873500e+06,0.0000000000e+00,4.1252328348e+05,1.5168256759e+06,-0.0000000000e+00,2.8381906716e+06,5.3323820146e+07,6.1831080601e+00,1.7013217313e+01,-2.1866811428e-22,1.2844014720e-22
7.6063647872e-01,-3.2800312055e+05,-1.2210884494e+06,0.0000000000e+00,4.0717628757e+05,1.5158339372e+06,-0.0000000000e+00,2.8339429974e+06,5.3406791362e+07,6.1970146565e+00,1.7016338762e+01,-2.1979463443e-22,1.2726299364e-22
7.6082047400e-01,-3.2369203007e+05,-1.2202727128e+06,0.0000000000e+00,4.0182458906e+05,1.5148212986e+06,-0.0000000000e+00,2.8296843668e+06,5.3490068913e+07,6.2110095336e+00,1.7019469034e+01,-2.2091903738e-22,1.2607392907e-22
7.6100446928e-01,-3.1937719590e+05,-1.2194400782e+06,0.0000000000e+00,3.9646824318e+05,1.5137876833e+06,-0.0000000000e+00,2.8254147817e+06,5.3573653926e+07,6.2250933681e+00,1.7022608187e+01,-2.2204123718e-22,1.2487287106e-22
7.6118846456e-01,-3.1505866297e+05,-1.2185904835e+06,0.0000000000e+00,3.9110730576e+05,1.5127330140e+06,-0.0000000000e+00,2.8211342442e+06,5.3657547533e+07,6.2392668434e+00,1.7025756283e+01,-2.2316114639e-22,1.2365973682e-22
7.6137245983e-01,-3.1073647673e+05,-1.2177238663e+06,0.0000000000e+00,3.8574183318e+05,1.5116572134e+06,-0.0000000000e+00,2.8168427564e+06,5.3741750877e+07,6.2535306498e+00,1.7028913384e+01,-2.2427867598e-22,1.2243444317e-22
7.6155645511e-01,-3.0641068303e+05,-1.2168401639e+06,0.0000000000e+00,3.8037188239e+05,1.5105602034e+06,-0.0000000000e+00,2.8125403207e+06,5.3826265104e+07,6.2678854843e+00,1.7032079550e+01,-2.2539373539e-22,1.2119690657e-22
7.6174045039e-01,-3.0208132824e+05,-1.2159393131e+06,0.0000000000e+00,3.7499751092e+05,1.5094419060e+06,-0.0000000000e+00,2.8082269395e+06,5.3911091371e+07,6.2823320507e+00,1.7035254844e+01,-2.2650623240e-22,1.1994704312e-22
7.6192444567e-01,-2.9774845916e+05,-1.2150212509e+06,0.0000000000e+00,3.6961877689e+05,1.5083022425e+06,-0.0000000000e+00,2.8039026156e+06,5.3996230840e+07,6.2968710601e+00,1.7038439329e+01,-2.2761607320e-22,1.1868476855e-22
7.6210844094e-01,-2.9341212311e+05,-1.2140859136e+06,0.0000000000e+00,3.6423573903e+05,1.5071411341e+06,-0.0000000000e+00,2.7995673515e+06,5.4081684682e+07,6.3115032304e+00,1.7041633069e+01,-2.2872316232e-22,1.1740999826e-22
7.6229243622e-01,-2.8907236785e+05,-1.2131332373e+06,0.0000000000e+00,3.5884845664e+05,1.5059585015e+06,-0.0000000000e+00,2.7952211503e+06,5.4167454075e+07,6.3262292869e+00,1.7044836127e+01,-2.2982740260e-22,1.1612264729e-22
7.6247643150e-01,-2.8472924166e+05,-1.2121631581e+06,0.0000000000e+00,3.5345698965e+05,1.5047542652e+06,-0.0000000000e+00,2.7908640150e+06,5.4253540203e+07,6.3410499620e+00,1.7048048567e+01,-2.3092869516e-22,1.1482263036e-22
7.6266042678e-01,-2.8038279331e+05,-1.2111756113e+06,0.0000000000e+00,3.4806139859e+05,1.5035283451e+06,-0.0000000000e+00,2.7864959489e+06,5.4339944261e+07,6.3559659953e+00,1.7051270455e+01,-2.3202693941e-22,1.1350986185e-22
7.6284442206e-01,-2.7603307206e+05,-1.2101705324e+06,0.0000000000e+00,3.4266174463e+05,1.5022806609e+06,-0.0000000000e+00,2.7821169552e+06,5.4426667448e+07,6.3709781341e+00,1.7054501856e+01,-2.3312203298e-22,1.1218425583e-22
7.6302841733e-01,-2.7168012770e+05,-1.2091478564e+06,0.0000000000e+00,3.3725808956e+05,1.5010111321e+06,-0.0000000000e+00,2.7777270376e+06,5.4513710973e+07,6.3860871330e+00,1.7057742836e+01,-2.3421387171e-22,1.1084572607e-22
7.6321241261e-01,-2.6732401052e+05,-1.2081075180e+06,0.0000000000e+00,3.3185049582e+05,1.4997196775e+06,-0.0000000000e+00,2.7733261997e+06,5.4601076051e+07,6.4012937541e+00,1.7060993461e+01,-2.3530234961e-22,1.0949418602e-22
7.6339640789e-01,-2.6296477132e+05,-1.2070494517e+06,0.0000000000e+00,3.2643902647e+05,1.4984062159e+06,-0.0000000000e+00,2.7689144454e+06,5.4688763906e+07,6.4165987673e+00,1.7064253800e+01,-2.3638735885e-22,1.0812954887e-22
7.6358040317e-01,-2.5860246145e+05,-1.2059735916e+06,0.0000000000e+00,3.2102374525e+05,1.4970706654e+06,-0.0000000000e+00,2.7644917788e+06,5.4776775767e+07,6.4320029501e+00,1.7067523919e+01,-2.3746878973e-22,1.0675172750e-22
7.6376439845e-01,-2.5423713278e+05,-1.2048798716e+06,0.0000000000e+00,3.1560471655e+05,1.4957129440e+06,-0.0000000000e+00,2.7600582039e+06,5.4865112875e+07,6.4475070880e+00,1.7070803887e+01,-2.3854653062e-22,1.0536063454e-22
7.6394839372e-01,-2.4986883771e+05,-1.2037682253e+06,0.0000000000e+00,3.1018200543e+05,1.4943329693e+06,-0.0000000000e+00,2.7556137253e+06,5.4953776474e+07,6.4631119742e+00,1.7074093773e+01,-2.3962046796e-22,1.0395618236e-22
7.6413238900e-01,-2.4549762921e+05,-1.2026385859e+06,0.0000000000e+00,3.0475567764e+05,1.4929306584e+06,-0.0000000000e+00,2.7511583474e+06,5.5042767819e+07,6.4788184101e+00,1.7077393647e+01,-2.4069048622e-22,1.0253828308e-22
7.6431638428e-01,-2.4112356078e+05,-1.2014908865e+06,0.0000000000e+00,2.9932579959e+05,1.4915059281e+06,-0.0000000000e+00,2.7466920750e+06,5.5132088172e+07,6.4946272049e+00,1.7080703578e+01,-2.4175646786e-22,1.0110684858e-22
7.6450037956e-01,-2.3674668651e+05,-1.2003250598e+06,0.0000000000e+00,2.9389243842e+05,1.4900586949e+06,-0.0000000000e+00,2.7422149129e+06,5.5221738802e+07,6.5105391764e+00,1.7084023637e+01,-2.4281829332e-22,9.9661790526e-23
7.6468437483e-01,-2.3236706101e+05,-1.1991410382e+06,0.0000000000e+00,2.8845566194e+05,1.4885888750e+06,-0.0000000000e+00,2.7377268664e+06,5.5311720986e+07,6.5265551502e+00,1.7087353896e+01,-2.4387584096e-22,9.8203020374e-23
7.6486837011e-01,-2.2798473950e+05,-1.1979387538e+06,0.0000000000e+00,2.8301553869e+05,1.4870963840e+06,-0.0000000000e+00,2.7332279407e+06,5.5402036009e+07,6.5426759607e+00,1.7090694426e+01,-2.4492898704e-22,9.6730449383e-23
7.6505236539e-01,-2.2359977778e+05,-1.1967181384e+06,0.0000000000e+00,2.7757213793e+05,1.4855811374e+06,-0.0000000000e+00,2.7287181412e+06,5.5492685163e+07,6.5589024505e+00,1.7094045300e+01,-2.4597760570e-22,9.5243988627e-23
7.6523636067e-01,-2.1921223221e+05,-1.1954791236e+06,0.0000000000e+00,2.7212552964e+05,1.4840430500e+06,-0.0000000000e+00,2.7241974736e+06,5.5583669750e+07,6.5752354707e+00,1.7097406592e+01,-2.4702156890e-22,9.3743549016e-23
7.6542035595e-01,-2.1482215978e+05,-1.1942216406e+06,0.0000000000e+00,2.6667578455e+05,1.4824820366e+06,-0.0000000000e+00,2.7196659439e+06,5.5674991077e+07,6.5916758813e+00,1.7100778374e+01,-2.4806074642e-22,9.2229041307e-23
7.6560435122e-01,-2.1042961805e+05,-1.1929456204e+06,0.0000000000e+00,2.6122297413e+05,1.4808980115e+06,-0.0000000000e+00,2.7151235580e+06,5.5766650461e+07,6.6082245508e+00,1.7104160722e+01,-2.4909500579e-22,9.0700376117e-23
7.6578834650e-01,-2.0603466521e+05,-1.1916509935e+06,0.0000000000e+00,2.5576717061e+05,1.4792908885e+06,-0.0000000000e+00,2.7105703224e+06,5.5858649225e+07,6.6248823566e+00,1.7107553711e+01,-2.5012421227e-22,8.9157463945e-23
7.6597234178e-01,-2.0163736007e+05,-1.1903376904e+06,0.0000000000e+00,2.5030844698e+05,1.4776605811e+06,-0.0000000000e+00,2.7060062434e+06,5.5950988702e+07,6.6416501851e+00,1.7110957416e+01,-2.5114822882e-22,8.7600215186e-23
7.6615633706e-01,-1.9723776204e+05,-1.1890056410e+06,0.0000000000e+00,2.4484687702e+05,1.4760070026e+06,-0.0000000000e+00,2.7014313278e+06,5.6043670231e+07,6.6585289317e+00,1.7114371913e+01,-2.5216691606e-22,8.6028540146e-23
7.6634033234e-01,-1.9283593120e+05,-1.1876547751e+06,0.0000000000e+00,2.3938253528e+05,1.4743300657e+06,-0.0000000000e+00,2.6968455824e+06,5.6136695160e+07,6.6755195010e+00,1.7117797281e+01,-2.5318013223e-22,8.4442349065e-23
7.6652432761e-01,-1.8843192822e+05,-1.1862850222e+06,0.0000000000e+00,2.3391549710e+05,1.4726296828e+06,-0.0000000000e+00,2.6922490145e+06,5.6230064843e+07,6.6926228068e+00,1.7121233596e+01,-2.5418773316e-22,8.2841552132e-23
7.6670832289e-01,-1.8402581447e+05,-1.1848963115e+06,0.0000000000e+00,2.2844583865e+05,1.4709057659e+06,-0.0000000000e+00,2.6876416314e+06,5.6323780646e+07,6.7098397722e+00,1.7124680938e+01,-2.5518957221e-22,8.1226059504e-23
7.6689231817e-01,-1.7961765194e+05,-1.1834885716e+06,0.0000000000e+00,2.2297363689e+05,1.4691582268e+06,-0.0000000000e+00,2.6830234407e+06,5.6417843938e+07,6.7271713299e+00,1.7128139384e+01,-2.5618550026e-22,7.9595781330e-23
7.6707631345e-01,-1.7520750330e+05,-1.1820617313e+06,0.0000000000e+00,2.1749896962e+05,1.4673869768e+06,-0.0000000000e+00,2.6783944502e+06,5.6512256099e+07,6.7446184219e+00,1.7131609016e+01,-2.5717536569e-22,7.7950627768e-23
7.6726030872e-01,-1.7079543190e+05,-1.1806157187e+06,0.0000000000e+00,2.1202191546e+05,1.4655919267e+06,-0.0000000000e+00,2.6737546679e+06,5.6607018516e+07,6.7621820002e+00,1.7135089914e+01,-2.5815901426e-22,7.6290509008e-23
7.6744430400e-01,-1.6638150174e+05,-1.1791504619e+06,0.0000000000e+00,2.0654255388e+05,1.4637729871e+06,-0.0000000000e+00,2.6691041022e+06,5.6702132584e+07,6.7798630263e+00,1.7138582159e+01,-2.5913628915e-22,7.4615335294e-23
7.6762829928e-01,-1.6196577754e+05,-1.1776658883e+06,0.0000000000e+00,2.0106096522e+05,1.4619300683e+06,-0.0000000000e+00,2.6644427616e+06,5.6797599706e+07,6.7976624717e+00,1.7142085832e+01,-2.6010703090e-22,7.2925016948e-23
7.6781229456e-01,-1.5754832470e+05,-1.1761619254e+06,0.0000000000e+00,1.9557723067e+05,1.4600630799e+06,-0.0000000000e+00,2.6597706549e+06,5.6893421292e+07,6.8155813179e+00,1.7145601018e+01,-2.6107107734e-22,7.1219464392e-23
7.6799628984e-01,-1.5312920934e+05,-1.1746385003e+06,0.0000000000e+00,1.9009143229e+05,1.4581719314e+06,-0.0000000000e+00,2.6550877910e+06,5.6989598761e+07,6.8336205566e+00,1.7149127799e+01,-2.6202826360e-22,6.9498588175e-23
7.6818028511e-01,-1.4870849828e+05,-1.1730955396e+06,0.0000000000e+00,1.8460365304e+05,1.4562565319e+06,-0.0000000000e+00,2.6503941793e+06,5.7086133539e+07,6.8517811896e+00,1.7152666259e+01,-2.6297842200e-22,6.7762298996e-23
7.6836428039e-01,-1.4428625908e+05,-1.1715329697e+06,0.0000000000e+00,1.7911397678e+05,1.4543167900e+06,-0.0000000000e+00,2.6456898294e+06,5.7183027061e+07,6.8700642291e+00,1.7156216484e+01,-2.6392138207e-22,6.6010507734e-23
7.6854827567e-01,-1.3986256000e+05,-1.1699507169e+06,0.0000000000e+00,1.7362248828e+05,1.4523526140e+06,-0.0000000000e+00,2.6409747509e+06,5.7280280770e+07,6.8884706977e+00,1.7159778558e+01,-2.6485697048e-22,6.4243125470e-23
7.6873227095e-01,-1.3543747009e+05,-1.1683487068e+06,0.0000000000e+00,1.6812927322e+05,1.4503639119e+06,-0.0000000000e+00,2.6362489540e+06,5.7377896115e+07,6.9070016286e+00,1.7163352570e+01,-2.6578501101e-22,6.2460063521e-23
7.6891626623e-01,-1.3101105911e+05,-1.1667268651e+06,0.0000000000e+00,1.6263441821e+05,1.4483505912e+06,-0.0000000000e+00,2.6315124490e+06,5.7475874554e+07,6.9256580658e+00,1.7166938606e+01,-2.6670532447e-22,6.0661233464e-23
